locusId	orth511145.locusId
3474102	16129
3474103	16130
3474104	16131
3474105	16132
3474106	16133
3474107	16134
3474108	
3474109	
3474110	
3474111	
3474112	
3474113	
3474114	
3474115	
3474116	
3474117	
3474118	
3474119	18318
3474120	16136
3474121	16146
3474122	16148
3474123	
3474124	
3474125	16137
3474126	
3474127	
3474128	
3474129	
3474130	
3474131	
3474132	
3474133	
3474134	
3474135	
3474136	
3474137	
3474138	
3474139	
3474140	
3474141	
3474142	
3474143	16150
3474144	
3474145	16172
3474146	16173
3474147	16174
3474148	
3474149	16176
3474150	16177
3474151	16178
3474152	
3474153	16179
3474154	16180
3474155	16181
3474156	
3474157	
3474158	16182
3474159	16183
3474160	16184
3474161	16185
3474162	16186
3474163	16187
3474164	16188
3474165	
3474166	
3474167	16193
3474168	16194
3474169	
3474170	16198
3474171	16199
3474172	16200
3474173	16201
3474174	16202
3474175	16203
3474176	16204
3474177	16205
3474178	16206
3474179	16207
3474180	16208
3474181	16209
3474182	16210
3474183	16211
3474184	16212
3474185	16213
3474186	16214
3474187	16215
3474188	16216
3474189	16217
3474190	16218
3474191	16220
3474192	16221
3474193	
3474194	16225
3474195	1936691
3474196	16227
3474197	16228
3474198	16229
3474199	
3474200	16231
3474201	16232
3474202	16233
3474203	16234
3474204	
3474205	1936696
3474206	16236
3474207	16237
3474208	16238
3474209	16239
3474210	16240
3474211	16241
3474212	16242
3474213	16243
3474214	16244
3474215	16245
3474216	
3474217	16249
3474218	16250
3474219	
3474220	16252
3474221	16253
3474222	16254
3474223	16255
3474224	16256
3474225	16257
3474226	16258
3474227	16259
3474228	16260
3474229	16261
3474230	16262
3474231	16263
3474232	16264
3474233	
3474234	16265
3474235	
3474236	16266
3474237	16267
3474238	16268
3474239	16269
3474240	16270
3474241	16271
3474242	16272
3474243	
3474244	16274
3474245	
3474246	16276
3474247	16277
3474248	16278
3474249	
3474250	16279
3474251	16280
3474252	16281
3474253	16282
3474254	16283
3474255	16284
3474256	16285
3474257	16286
3474258	16287
3474259	16288
3474260	16289
3474261	16290
3474262	16291
3474263	16292
3474264	16293
3474265	16294
3474266	16295
3474267	
3474268	16296
3474269	16297
3474270	
3474271	
3474272	
3474273	16301
3474274	16302
3474275	16303
3474276	16304
3474277	16305
3474278	16306
3474279	16307
3474280	16308
3474281	16309
3474282	16310
3474283	16311
3474284	16312
3474285	16313
3474286	16314
3474287	16315
3474288	16316
3474289	16317
3474290	
3474291	16318
3474292	16319
3474293	16320
3474294	16321
3474295	16322
3474296	16323
3474297	
3474298	
3474299	16324
3474300	16325
3474301	
3474302	16326
3474303	16327
3474304	16328
3474305	16329
3474306	16330
3474307	16331
3474308	16332
3474309	16333
3474310	16334
3474311	
3474312	16336
3474313	16337
3474314	16338
3474315	16339
3474316	16340
3474317	16341
3474318	16342
3474319	16343
3474320	16344
3474321	
3474322	16346
3474323	16347
3474324	
3474325	16348
3474326	16349
3474327	16350
3474328	
3474329	16351
3474330	16352
3474331	16353
3474332	16354
3474333	16355
3474334	
3474335	16356
3474336	
3474337	
3474338	16358
3474339	16359
3474340	16360
3474341	16361
3474342	16362
3474343	16363
3474344	16364
3474345	1936721
3474346	16365
3474347	16366
3474348	16367
3474349	16368
3474350	16369
3474351	16370
3474352	16371
3474353	16372
3474354	16373
3474355	16374
3474356	16375
3474357	
3474358	
3474359	
3474360	
3474361	16377
3474362	16378
3474363	16379
3474364	16380
3474365	16381
3474366	16382
3474367	16383
3474368	16384
3474369	16385
3474370	16386
3474371	16387
3474372	16388
3474373	16389
3474374	16390
3474375	16391
3474376	16392
3474377	16393
3474378	16394
3474379	16395
3474380	16396
3474381	16397
3474382	16398
3474383	16399
3474384	16400
3474385	
3474386	16402
3474387	
3474388	16403
3474389	16404
3474390	16405
3474391	16406
3474392	16407
3474393	16408
3474394	16409
3474395	16410
3474396	16411
3474397	
3474398	16413
3474399	16414
3474400	16415
3474401	16416
3474402	16417
3474403	
3474404	16418
3474405	16419
3474406	16420
3474407	16421
3474408	16422
3474409	16423
3474410	16424
3474411	16425
3474412	16426
3474413	16427
3474414	16428
3474415	16429
3474416	16430
3474417	16431
3474418	
3474419	16432
3474420	16433
3474421	16434
3474422	16435
3474423	16436
3474424	16437
3474425	16438
3474426	16439
3474427	16440
3474428	16441
3474429	16442
3474430	16443
3474431	
3474432	16445
3474433	16446
3474434	16447
3474435	16448
3474436	16449
3474437	16450
3474438	
3474439	16452
3474440	
3474441	16453
3474442	
3474443	16469
3474444	16470
3474445	16471
3474446	16472
3474447	16473
3474448	16474
3474449	16475
3474450	16476
3474451	16477
3474452	16478
3474453	16479
3474454	16480
3474455	16482
3474456	16483
3474457	7497359
3474458	16484
3474459	16485
3474460	16486
3474461	16487
3474462	16488
3474463	16489
3474464	16490
3474465	16491
3474466	16492
3474467	16493
3474468	16494
3474471	16497
3474472	16498
3474473	
3474474	16500
3474475	
3474476	
3474477	16501
3474478	16502
3474479	16503
3474480	
3474481	
3474482	
3474483	
3474484	
3474485	16508
3474486	16509
3474487	1936758
3474488	16510
3474489	16511
3474490	16512
3474491	16513
3474492	16514
3474493	16515
3474494	16516
3474495	16517
3474496	16518
3474497	16519
3474499	16520
3474500	16521
3474501	1936759
3474502	16523
3474503	16524
3474504	16525
3474505	16526
3474506	16527
3474507	16528
3474508	16529
3474509	
3474510	16530
3474511	16531
3474512	16532
3474513	16533
3474514	16534
3474515	16535
3474516	16536
3474517	
3474518	16538
3474519	16539
3474520	
3474521	16550
3474522	
3474523	
3474524	16552
3474525	16553
3474526	16554
3474527	16555
3474528	16556
3474529	16557
3474530	16558
3474531	16559
3474532	16560
3474533	16561
3474534	16562
3474535	16563
3474536	16564
3474537	16565
3474538	16566
3474539	16567
3474540	16568
3474541	16569
3474542	
3474543	16570
3474544	16571
3474545	1936770
3474546	16572
3474547	16573
3474548	16574
3474549	16575
3474550	
3474551	16576
3474552	16577
3474553	16578
3474554	16579
3474555	16580
3474556	
3474557	16582
3474558	
3474559	16584
3474560	16585
3474561	16586
3474562	16587
3474563	16588
3474564	16589
3474565	16590
3474566	16591
3474567	16592
3474568	16593
3474569	16594
3474570	
3474571	16595
3474572	16596
3474573	16597
3474574	16598
3474575	16599
3474576	16600
3474577	16601
3474578	
3474579	
3474580	16603
3474581	16604
3474582	16605
3474583	
3474584	
3474585	
3474586	
3474587	
3474588	
3474589	
3474590	
3474591	
3474592	
3474593	
3474594	
3474595	
3474596	
3474597	16606
3474598	16607
3474599	16608
3474600	16609
3474601	16610
3474602	16611
3474603	16612
3474604	16613
3474605	
3474606	16614
3474607	16615
3474608	16616
3474609	16617
3474610	16618
3474611	16619
3474612	16620
3474613	
3474614	
3474615	16621
3474616	16622
3474617	16623
3474618	16624
3474619	16625
3474620	16626
3474621	16627
3474622	16628
3474623	1936785
3474624	16630
3474625	
3474626	16631
3474627	16632
3474628	16633
3474629	
3474630	16635
3474631	16636
3474632	16637
3474633	16638
3474634	
3474635	16640
3474636	16641
3474637	
3474638	
3474639	
3474640	16645
3474641	16646
3474642	16647
3474643	
3474644	
3474645	16648
3474646	16649
3474647	16650
3474648	16651
3474649	16652
3474650	
3474651	16654
3474652	16655
3474653	
3474654	1936794
3474655	16657
3474656	16658
3474657	16659
3474658	16660
3474659	16661
3474660	
3474661	
3474662	16662
3474663	16663
3474664	16664
3474665	16665
3474666	16666
3474667	16667
3474668	16668
3474669	16669
3474670	16670
3474671	16671
3474672	16672
3474673	
3474674	16673
3474675	16674
3474676	16675
3474677	
3474678	16676
3474679	16677
3474680	16678
3474681	16679
3474682	
3474683	16681
3474684	16682
3474685	16683
3474686	16684
3474687	16685
3474688	
3474689	
3474690	
3474691	
3474692	
3474693	
3474694	16687
3474695	16688
3474696	16689
3474697	16690
3474698	16692
3474699	16694
3474700	16695
3474701	16696
3474702	16697
3474703	
3474704	
3474705	16698
3474706	16699
3474707	16700
3474708	16701
3474709	16702
3474710	16703
3474711	16704
3474712	16705
3474713	16706
3474714	1936808
3474715	16708
3474716	16709
3474717	1936809
3474718	16711
3474719	16712
3474720	16713
3474721	16714
3474722	
3474723	
3474724	
3474725	
3474726	
3474727	
3474728	
3474729	
3474730	
3474731	
3474732	
3474733	
3474734	
3474735	
3474736	
3474737	16749
3474738	16750
3474739	16751
3474740	16752
3474741	16753
3474742	16754
3474743	16755
3474744	16756
3474745	16757
3474746	16758
3474747	16759
3474748	
3474749	16760
3474750	16761
3474751	16762
3474752	16763
3474753	16764
3474754	16765
3474755	16766
3474756	16767
3474757	16768
3474758	16769
3474759	
3474760	
3474761	16771
3474762	16772
3474763	16773
3474764	16774
3474765	16775
3474766	16776
3474767	
3474768	16777
3474769	16778
3474770	16779
3474771	
3474772	
3474773	
3474774	
3474775	
3474776	16780
3474777	16781
3474778	16782
3474779	16783
3474780	16784
3474781	16785
3474782	1936837
3474783	1936838
3474784	16788
3474785	16789
3474786	16790
3474787	16791
3474788	
3474789	16793
3474790	16794
3474791	16795
3474792	16796
3474793	16797
3474794	16798
3474795	1936841
3474796	16800
3474797	16801
3474798	16802
3474799	16803
3474800	16804
3474801	16805
3474802	16806
3474803	16807
3474804	16808
3474805	16809
3474806	
3474807	16810
3474808	16811
3474809	16812
3474810	16813
3474811	16814
3474812	16815
3474813	16816
3474814	
3474815	16817
3474816	16818
3474817	16819
3474818	16820
3474819	16821
3474820	16822
3474821	16823
3474822	16824
3474823	16825
3474824	16826
3474825	16827
3474826	16828
3474827	16829
3474828	16830
3474829	16831
3474830	16832
3474831	16833
3474832	16834
3474833	16835
3474834	16836
3474835	16837
3474836	
11515726	
11658089	
11800481	
11515727	
11658090	
11800482	
11515728	
11658091	
11800483	
11515729	
11658092	
11800484	
11515730	
11658093	
11800485	
11515731	
11658094	
11800486	
3474837	
11515732	
11658095	
11800487	
11515733	
11658096	
11800488	
11515734	
11658097	
11800489	
11515735	
11658098	
11800490	
11515736	
11658099	
11800491	
11515737	
11658100	
11800492	
11515738	
11658101	
11800493	
11515739	
11658102	
11800494	
11515740	
11658103	
11800495	
11515741	
11658104	
11800496	
11515742	
11658105	
11800497	
11515743	
11658106	
11800498	
11515744	
11658107	
11800499	
3474838	16839
3474839	16840
3474840	16841
3474841	16842
3474842	16843
3474843	16844
3474844	
3474845	16845
3474846	16846
3474847	16847
3474848	16848
3474849	16849
3474850	16850
3474851	16851
3474852	16852
3474853	16853
3474854	16854
3474855	16855
3474856	1936849
3474857	16858
3474858	16859
3474859	16860
11515745	
11658108	
11800500	
11515746	
11658109	
11800501	
11515747	
11658110	
11800502	
11515748	
11658111	
11800503	
11515749	
11658112	
11800504	
11515750	
11658113	
11800505	
11515751	
11658114	
11800506	
11515752	
11658115	
11800507	
11515753	
11658116	
11800508	
11515754	
11658117	
11800509	
11515755	
11658118	
11800510	
11515756	
11658119	
11800511	
11515757	
11658120	
11800512	
11515758	
11658121	
11800513	
3474860	
11515759	
11658122	
11800514	
11515760	
11658123	
11800515	
11515761	
11658124	
11800516	
11515762	
11658125	
11800517	
11515763	
11658126	
11800518	
11515764	
11658127	
11800519	
11515765	
11658128	
11800520	
11515766	
11658129	
11800521	
11515767	
11658130	
11800522	
11515768	
11658131	
11800523	
11515769	
11658132	
11800524	
11515770	
11658133	
11800525	
11515771	
11658134	
11800526	
11515772	
11658135	
11800527	
11515773	
11658136	
11800528	
11515774	
11658137	
11800529	
11515775	
11658138	
11800530	
11515776	
11658139	
11800531	
11515777	
11658140	
11800532	
11515778	
11658141	
11800533	
3474861	
11515779	
11658142	
11800534	
11515780	
11658143	
11800535	
11515781	
11658144	
11800536	
11515782	
11658145	
11800537	
11515783	
11658146	
11800538	
3474862	16861
3474863	7497361
3474864	16862
3474865	
3474866	
3474867	16863
3474868	16864
3474869	16865
3474870	16866
3474871	16867
3474872	16868
3474873	16869
3474874	16870
3474875	16871
3474876	16872
3474877	16873
3474878	16874
3474879	16875
3474880	16876
3474881	
3474882	16877
3474883	16878
3474884	16879
3474885	16880
3474886	16881
3474887	16882
3474888	16883
3474889	16884
3474890	16885
3474891	16886
3474892	16887
3474893	16888
3474894	16889
3474895	16890
3474896	16891
3474897	16892
3474898	
3474899	16893
3474900	16894
3474901	16895
3474902	16896
3474903	
3474904	16897
3474905	
3474906	
3474907	
3474908	
3474909	16898
3474910	16899
3474911	16900
3474912	16901
3474913	16902
3474914	16903
3474915	16904
3474916	16905
3474917	16906
3474918	16907
3474919	16908
3474920	16909
3474921	16910
3474922	16911
3474923	3446206
3474924	16912
3474925	16913
3474926	16914
3474927	16915
3474928	16916
3474929	16917
3474930	
3474931	
3474932	16918
3474933	16919
3474934	16920
3474935	16921
3474936	16922
3474937	16923
3474938	16924
3474939	16925
3474940	16926
3474941	16927
3474942	16928
3474943	16929
3474944	7497362
3474945	
3474946	
3474947	16932
3474948	16933
3474949	
3474950	
3474951	
3474952	
3474953	
3474954	
3474955	
3474956	
3474957	
3474958	
3474959	
3474960	
3474961	
3474962	
3474963	
3474964	
3474965	
3474966	
3474967	
3474968	
3474969	
3474970	
3474971	
3474972	
3474973	16945
3474974	16946
3474975	16947
3474976	16948
3474977	16949
3474978	1936874
3474979	16951
3474980	16952
3474981	16953
3474982	16954
3474983	16955
3474984	16956
3474985	16957
3474986	16958
3474987	16959
3474988	16960
3474989	16961
3474990	16962
3474991	16963
3474992	1936879
3474993	16966
3474994	16967
3474995	16968
3474996	16969
3474997	16970
3474998	16971
3474999	16972
3475000	16973
3475001	16974
3475002	16975
3475003	16976
3475004	
3475005	16978
3475006	16979
3475007	16980
3475008	16981
3475009	16982
3475010	16983
3475011	16984
3475012	16985
3475013	16986
3475014	16987
3475015	16988
3475016	16989
3475017	16990
3475018	
3475019	16991
3475020	
3475021	16992
3475022	16993
3475023	
3475024	16995
3475025	16996
3475026	16997
3475027	16998
3475028	16999
3475029	17000
3475030	17001
3475031	17002
3475032	17003
3475033	17004
3475034	17005
3475035	17006
3475036	17007
3475037	17008
3475038	17009
3475039	1936889
3475040	17012
3475041	
3475042	
3475043	1936890
3475044	17015
3475045	17016
3475046	17017
3475047	17018
3475048	
3475049	17021
3475050	
3475051	17022
3475052	17023
3475053	17024
3475054	17025
3475055	17026
3475056	17027
3475057	17028
3475058	
3475059	
3475060	17029
3475061	17030
3475062	17031
3475063	17032
3475064	17033
3475065	17034
3475066	17035
3475067	17036
3475068	17037
3475069	
3475070	17038
3475071	17039
3475072	17040
3475073	
3475074	17042
3475075	17043
3475076	17044
3475077	17045
3475078	
3475079	17046
3475080	
3475081	
3475082	
3475083	
3475084	
3475085	
3475086	
3475087	
3475088	
3475089	
3475090	17049
3475091	17050
3475092	1936902
3475093	
3475094	
3475095	
3475096	
3475097	17053
3475098	
3475099	17054
3475100	17055
3475101	1936903
3475102	1936904
3475103	17057
3475104	17058
3475105	
3475106	
3475107	
3475108	
3475109	
3475110	
3475111	
3475112	
3475113	
3475114	1936905
3475115	17062
3475116	17063
3475117	17064
3475118	17065
3475119	17066
3475120	17067
3475121	17068
3475122	17069
3475123	17070
3475124	17071
3475125	17072
3475126	17073
3475127	17074
3475128	17075
3475129	17076
3475130	
3475131	17078
3475132	17079
3475133	17080
3475134	
3475135	17082
3475136	17083
3475137	17085
3475138	17086
3475139	17087
3475140	17088
3475141	17089
3475142	1936911
3475143	17091
3475144	1936912
3475145	17093
3475146	17094
3475147	17095
3475148	17096
3475149	17097
3475150	17098
3475151	1936913
3475152	17100
3475153	17101
3475154	17102
3475155	17103
3475156	17104
3475157	17105
3475158	17106
3475159	17107
3475160	17108
3475161	17109
3475162	17110
3475163	17111
3475164	17113
3475165	17114
3475166	17115
3475167	17116
3475168	
3475169	17117
3475170	17118
3475171	17119
3475172	
3475173	17123
3475174	17124
3475175	17125
3475176	17126
3475177	
3475178	
3475179	
3475180	17128
3475181	17129
3475182	17130
3475183	17131
3475184	17132
3475185	
3475186	17133
3475187	17134
3475188	17135
3475189	17136
3475190	
3475191	
3475192	17137
3475193	17138
3475194	17139
3475195	17140
3475196	17141
3475197	17142
3475198	
3475199	17143
3475200	17144
3475201	
3475202	17145
3475203	17146
3475204	17147
3475205	
3475206	17148
3475207	17149
3475208	17150
3475209	1936924
3475210	17152
3475211	1936925
3475212	17154
3475213	17155
3475214	17156
3475215	17157
3475216	17158
3475217	17159
3475218	17160
3475219	17161
3475220	17162
3475221	
3475222	1936929
3475223	
3475224	
3475225	17165
3475226	17166
3475227	17167
3475228	17168
3475229	
3475230	
3475231	
3475232	
3475233	17169
3475234	17170
3475235	17171
3475236	
3475237	17172
3475238	17173
3475239	17174
3475240	17175
3475241	17176
3475242	17177
3475243	
3475244	17178
3475245	
3475246	17179
3475247	17180
3475248	17181
3475249	17182
3475250	1936934
3475251	1936935
3475252	1936936
3475253	17187
3475254	1936938
3475255	17189
3475256	17190
3475257	17191
3475258	17192
3475259	17193
3475260	
3475261	17194
3475262	
3475263	
3475264	
3475265	
3475266	17197
3475267	17198
3475268	17199
3475269	17200
3475270	
3475271	17201
3475272	17202
3475273	17203
3475274	17204
3475275	17205
3475276	17206
3475277	
3475278	
3475279	
3475280	
3475281	17209
3475282	17210
3475283	17211
3475284	17212
3475285	17213
3475286	17214
3475287	17215
3475288	17216
3475289	
3475290	17218
3475291	17219
3475292	
3475293	17221
3475294	17222
3475295	17223
3475296	17224
3475297	17225
3475298	17226
3475299	17227
3475300	17228
3475301	17229
3475302	17230
3475303	17231
3475304	17232
3475305	17233
3475306	17234
3475307	17235
3475308	17236
3475309	17237
3475310	
3475311	17238
3475312	
3475313	17239
3475314	17240
3475315	17241
3475316	17242
3475317	17243
3475318	
3475319	17244
3475320	17245
3475321	
3475322	17246
3475323	17247
3475324	17248
3475325	17249
3475326	17250
3475327	17251
3475328	17252
3475329	17253
3475330	
3475331	17254
3475332	17255
3475333	17256
3475334	17257
3475335	17258
3475336	17259
3475337	17260
3475338	
3475339	17262
3475340	
3475341	17264
3475342	17265
3475343	17266
3475344	17267
3475345	17268
3475346	17269
3475347	17270
3475348	17271
3475349	17272
3475350	17273
3475351	17274
3475352	17275
3475353	17276
3475354	
3475355	17278
3475356	17279
3475357	17280
3475358	
3475359	1936962
3475360	17282
3475361	
3475362	17284
3475363	
3475364	
3475365	17292
3475366	17293
3475367	17294
3475368	17295
3475369	17296
3475370	17297
3475371	
3475372	17299
3475373	17300
3475374	17301
3475375	17302
3475376	17303
3475377	17304
3475378	17305
3475379	17306
3475380	17307
3475381	17308
3475382	17309
3475383	17310
3475384	17311
3475385	17312
3475386	17313
3475387	17314
3475388	17315
3475389	
3475390	1936971
3475391	17317
3475392	17318
3475393	17319
3475394	17320
3475395	17321
3475396	
3475397	17322
3475398	17323
3475399	
3475400	
3475401	
3475402	17325
3475403	17326
3475404	17327
3475405	17328
3475406	17329
3475407	
3475408	17330
3475409	17331
3475410	17332
3475411	17333
3475412	17334
3475413	17335
3475414	17336
3475415	17337
3475416	
3475417	
3475418	1936976
3475419	
3475420	17341
3475421	
3475422	
3475423	
3475424	
3475425	
3475426	
3475427	
3475428	17342
3475429	17343
3475430	17344
3475431	17345
3475432	1936986
3475433	17347
3475434	1936987
3475435	17349
3475436	17350
3475437	17351
3475438	17352
3475439	17353
3475440	1936988
3475441	17355
3475442	17356
3475443	17357
3475444	17358
3475445	17359
3475446	17360
3475447	17361
3475448	17362
3475449	17363
3475450	17364
3475451	17365
3475452	17366
3475453	17367
3475454	17368
3475455	17369
3475456	17370
3475457	17371
3475458	17372
3475459	17373
3475460	17374
3475461	17375
3475462	17376
3475463	17377
3475464	17378
3475465	17379
3475466	17380
3475467	17381
3475468	17382
3475469	17383
3475470	17384
3475471	17385
3475472	17386
3475473	17387
3475474	17388
3475475	17389
3475476	17390
3475477	17391
3475478	17392
3475479	17393
3475480	17394
3475481	17395
3475482	17396
3475483	17397
3475484	17398
3475485	17399
3475486	17400
3475487	
3475488	17401
3475489	
3475490	
3475491	17403
3475492	17404
3475493	17405
3475494	17406
3475495	17407
3475496	17408
3475497	17409
3475498	17410
3475499	17411
3475500	17412
3475501	1936994
3475502	17413
3475503	17414
3475504	17415
3475505	17416
3475506	17417
3475507	17418
3475508	17419
3475509	17420
3475510	17421
3475511	17422
3475512	17423
3475513	17424
3475514	17426
3475515	17427
3475516	17428
3475517	17429
3475518	1936996
3475519	17431
3475520	17432
3475521	17433
3475522	17434
3475523	1936999
3475524	17437
3475525	17438
3475526	17439
3475527	17440
3475528	17441
3475529	17442
3475530	17443
3475531	17444
3475532	17445
3475533	1937003
3475534	
3475535	17447
3475536	17448
3475537	17449
3475538	17450
3475539	17451
3475540	17452
3475541	1937004
3475542	17454
3475543	17456
3475544	17457
3475545	
3475546	17459
3475547	17460
3475548	
3475549	17461
3475550	17462
3475551	17463
3475552	17464
3475553	17465
3475554	
3475555	17466
3475556	17467
3475557	17468
3475558	1937010
3475559	17470
3475560	17471
3475561	17472
3475562	17473
3475563	17474
3475564	17475
3475565	17476
3475566	
3475567	
3475568	
3475569	17479
3475570	1937014
3475571	17481
3475572	1937015
3475573	17483
3475574	17484
3475575	17485
3475576	1937016
3475577	17487
3475578	17488
3475579	
3475580	
3475581	
3475582	
3475583	17490
3475584	17491
3475585	17492
3475586	17493
3475587	17494
3475588	17495
3475589	17496
3475590	1937018
3475591	17498
3475592	1937020
3475593	17500
3475594	17501
3475595	
3475596	17502
3475597	17503
3475598	
3475599	17507
3475600	17508
3475601	17509
3475602	17510
3475603	17511
3475604	17512
3475605	17513
3475606	17514
3475607	
3475608	17515
3475609	17516
3475610	17517
3475611	17518
3475612	17519
3475613	
3475614	17520
3475615	1937025
3475616	17522
3475617	17523
3475618	17524
3475619	17525
3475620	17526
3475621	17527
3475622	17528
3475623	17529
3475624	17530
3475625	
3475626	17532
3475627	
3475628	17534
3475629	
3475630	17536
3475631	17537
3475632	
3475633	17539
3475634	17540
3475635	17541
3475636	
3475637	
3475638	
3475639	
3475640	1937033
3475641	17548
3475642	
3475643	
3475644	
3475645	
3475646	17553
3475647	17554
3475648	
3475649	17555
3475650	17556
3475651	17557
3475652	17558
3475653	17559
3475654	17560
3475655	17561
3475656	
3475657	
3475658	17562
3475659	17563
3475660	17564
3475661	
3475662	
3475663	17567
3475664	
3475665	17569
3475666	17570
3475667	17571
3475668	
3475669	17573
3475670	17574
3475671	17575
3475672	17576
3475673	
3475674	
3475675	17577
3475676	17578
3475677	17579
3475678	17580
3475679	17581
3475680	17582
3475681	17583
3475682	17584
3475683	17585
3475684	17586
3475685	17587
3475686	17588
3475687	17589
3475688	17590
3475689	1937043
3475690	17599
3475691	
3475692	
3475693	
3475694	17600
3475695	17601
3475696	17602
3475697	17603
3475698	17604
3475700	17605
3475701	
3475702	
3475703	17606
3475704	17607
3475705	17608
3475706	17609
3475707	17610
3475708	17611
3475709	1937052
3475710	17613
3475711	17614
3475712	17615
3475713	
3475714	1937055
3475715	
3475716	
3475717	17620
3475718	17621
3475719	1937056
3475720	17622
3475721	17623
3475722	17624
3475723	17625
3475724	17626
3475725	17627
3475726	17628
3475727	17629
3475728	17630
3475729	1937059
3475730	17632
3475731	1937060
3475732	
3475733	17634
3475734	17635
3475735	17636
3475736	17637
3475737	17638
3475738	1937061
3475739	17640
3475740	17641
3475741	17642
3475742	17643
3475743	17644
3475744	17645
3475745	17646
3475746	17647
3475747	17648
3475748	
3475749	17649
3475750	1937064
3475751	17651
3475752	17652
3475753	17653
3475754	
3475755	
3475756	17655
3475757	
3475758	17658
3475759	17659
3475760	
3475761	17660
3475762	17661
3475763	17662
3475764	1937066
3475765	17663
3475766	
3475767	
3475768	
3475769	
3475770	17664
3475771	17665
3475772	17666
3475773	17667
3475774	17668
3475775	17669
3475776	17670
3475777	17671
3475778	17672
3475779	17673
3475780	17674
3475781	17675
3475782	17676
3475783	17677
3475784	17678
3475785	17680
3475786	17681
3475787	17682
3475788	17683
3475789	
3475790	
3475791	17686
3475792	17687
3475793	17688
3475794	
3475795	17692
3475796	17693
3475797	17694
3475798	17695
3475799	17696
3475800	17697
3475801	17698
3475802	17699
3475803	17700
3475804	17701
3475805	17702
3475806	17703
3475807	17704
3475808	17705
3475809	
3475810	
3475811	17707
3475812	17708
3475813	17709
3475814	17710
3475815	17711
3475816	17712
3475817	17713
3475818	17714
3475819	17715
3475820	17716
3475821	17717
3475822	17718
3475823	
3475824	
3475825	17719
3475826	17720
3475827	17721
3475828	1937078
3475829	17722
3475830	17723
3475831	17724
3475832	17725
3475833	17726
3475834	17727
3475835	17728
3475836	17729
3475837	17730
3475838	17731
3475839	17732
3475840	17733
3475841	17734
3475842	17735
3475843	17736
3475844	
3475845	
3475846	
3475847	
3475848	17743
3475849	17744
3475850	
3475851	17745
3475852	17746
3475853	17747
3475854	17748
3475855	
3475856	17750
3475857	1937093
3475858	1937094
3475859	17752
3475860	
3475861	1937096
3475862	17756
3475863	17757
3475864	
3475865	1937098
3475866	17759
3475867	17760
3475868	17761
3475869	17762
3475870	17763
3475871	1937099
3475872	17765
3475873	17766
3475874	17767
3475875	17768
3475876	17769
3475877	17770
3475878	17771
3475879	17772
3475880	17773
3475881	17774
3475882	17775
3475883	17776
3475884	
3475885	1937101
3475886	
3475887	17780
3475888	17781
3475889	17782
3475890	17783
3475891	
3475892	17784
3475893	17785
3475894	17786
3475895	17787
3475896	17788
3475897	17789
3475898	17790
3475899	
3475900	17791
3475901	17792
3475902	17793
3475903	17794
3475904	17795
3475905	17796
3475906	17797
3475907	17798
3475908	17799
3475909	17800
3475910	17801
3475911	17802
3475912	17803
3475913	17804
3475914	1937104
3475915	17806
3475916	1937106
3475917	17808
3475918	17809
3475919	17810
3475920	17811
3475921	17812
3475922	
3475923	
3475924	
3475925	
3475926	17814
3475927	1937108
3475928	
3475929	
3475930	
3475931	
3475932	
3475933	
3475934	1937115
3475935	17817
3475936	17818
3475937	17819
3475938	
3475939	17821
3475940	1937119
3475941	1937120
3475942	17824
3475943	17825
3475944	17826
3475945	17827
3475946	
3475947	1937123
3475948	1937124
3475949	
3475950	17832
3475951	
3475952	
3475953	
3475954	17835
3475955	17836
3475956	1937127
3475957	1937128
3475958	1937129
3475959	17840
3475960	1937130
3475961	17842
3475962	17843
3475963	1937131
3475964	17845
3475965	17846
3475966	
3475967	1937132
3475968	
3475969	
3475970	
3475971	
3475972	1937137
3475973	17849
3475974	
3475975	
3475976	17850
3475977	17851
3475978	17852
3475979	1937139
3475980	17854
3475981	17855
3475982	
3475983	
3475984	
3475985	
3475986	1937140
3475987	17858
3475988	17859
3475989	17860
3475990	17861
3475991	17862
3475992	1937142
3475993	
3475994	17864
3475995	17865
3475996	1937144
3475997	17868
3475998	17869
3475999	1937146
3476000	1937147
3476001	1937148
3476002	1937149
3476003	1937150
3476004	17875
3476005	17876
3476006	17877
3476007	1937151
3476008	17879
3476009	17880
3476010	1937152
3476011	17882
3476012	17883
3476013	17884
3476014	1937154
3476015	17886
3476016	1937155
3476017	17888
3476018	17889
3476019	17890
3476020	
3476021	1937156
3476022	17892
3476023	17893
3476024	17894
3476025	1937158
3476026	17896
3476027	
3476028	
3476029	
3476030	
3476031	
3476032	17897
3476033	17898
3476034	17899
3476035	17900
3476036	17901
3476037	
3476038	17902
3476039	17903
3476040	
3476041	17904
3476042	
3476043	17905
3476044	
3476045	17906
3476046	17907
3476047	
3476048	7497370
3476049	17908
3476050	17909
3476051	17910
3476052	1937169
3476053	17912
3476054	17913
3476055	17914
3476056	
3476057	17923
3476058	
3476059	17921
3476060	
3476061	
3476062	
3476063	
3476064	17925
3476065	17926
3476066	17927
3476067	17928
3476068	
3476069	17929
3476070	17930
3476071	
3476072	17931
3476073	17932
3476074	17933
3476075	17934
3476076	17935
3476077	17936
3476078	17937
3476079	17938
3476080	17939
3476081	17940
3476082	17941
3476083	17942
3476084	1937180
3476085	17944
3476086	
